id,size,storage,complexity,codec,level,compress,decompress,dc_no_cache,ratio
1824,small,ephemeral,linspace,tables_blosc_lz4,5,0.032954072952270506,0.001878070831298828,0.00605158805847168,12.729917082468344
1825,large,ephemeral,poisson,bloscpack_blosclz,7,0.14397994677225748,0.08358271916707356,0.08934330940246582,11.15483598632879
1826,large,ephemeral,poisson,tables_blosc_lz4hc,7,0.6676405270894369,0.15996599197387695,0.1710805892944336,10.94575879717909
1827,large,esb,linspace,tables_blosc_snappy,3,0.3741842905680339,0.16124780972798666,0.17603087425231934,4.73912563616512
1828,small,esb,arange,bloscpack_zlib,5,0.036269426345825195,0.0011081695556640625,0.002564811706542969,204.0825223822499
1829,large,esb,linspace,tables_blosc_zlib,7,0.7535914580027262,0.28394142786661786,0.29402915636698407,58.05544682290579
1830,large,esb,neuronal,bloscpack_blosclz,1,1.033602237701416,0.08254154523213704,0.5418376922607422,1.3070379434096207
1831,large,esb,arange,tables_blosc_lz4hc,7,0.24718292554219565,0.15197396278381348,0.15903298060099283,132.91688638299598
1832,small,ephemeral,neuronal,bloscpack_lz4,7,0.03160414695739746,0.0007055282592773437,0.005219650268554687,1.6299294603358172
1833,large,ephemeral,bitcoin,bloscpack_snappy,3,0.6510927677154541,0.09543712933858235,0.3465450604756673,1.262692572550911
1834,mid,esb,arange,tables_lzo,7,0.05116105079650879,0.021123091379801433,0.03350194295247396,107.94371068858669
1835,mid,esb,linspace,bloscpack_blosclz,7,0.043975273768107094,0.0029259522755940757,0.008491118748982748,20.594071851112805
1836,large,esb,poisson,tables_blosc_zlib,9,1.771901289621989,0.388241449991862,0.3986448446909587,16.112880642095934
1837,mid,esb,poisson,tables_blosc_lz4hc,9,0.10210553805033366,0.006440083185831706,0.019401709238688152,10.2405900339961
1838,mid,esb,neuronal,zfile,7,1.4887688954671223,0.04374464352925619,0.06616902351379395,2.3836294601158015
1839,mid,ephemeral,linspace,tables_lzo,9,0.052235682805379234,0.01518551508585612,0.027479251225789387,19.62982168764918
1840,large,ephemeral,linspace,bloscpack_blosclz,1,0.40436887741088867,0.078521728515625,0.23567461967468262,1.9735631346681821
1841,small,ephemeral,neuronal,tables_zlib,5,0.08050260543823243,0.0068684577941894535,0.012024116516113282,2.1999697880125546
1842,large,esb,poisson,tables_blosc_lz4,5,0.27385830879211426,0.1518094539642334,0.16393462816874185,8.719683210300605
1843,mid,esb,linspace,tables_zlib,3,0.09477694829305013,0.020729780197143555,0.033823887507120766,24.682597969982865
1844,mid,esb,arange,zfile,9,14.386336962381998,0.02649235725402832,0.04066141446431478,5.30401406612617
1845,small,ephemeral,neuronal,tables_lzo,9,0.03934369087219238,0.003006172180175781,0.008658218383789062,1.9629490961915745
1846,small,esb,neuronal,tables_blosc_lz4,1,0.04794721603393555,0.0022365093231201173,0.0073776721954345705,1.604058118225124
1847,small,esb,arange,tables_lzo,1,0.03990178108215332,0.003289937973022461,0.007447719573974609,69.26780288016911
1848,small,ephemeral,poisson,tables_blosc_blosclz,1,0.03563232421875,0.0018851757049560547,0.006262063980102539,8.8995866681378
1849,large,ephemeral,poisson,bloscpack_blosclz,5,0.19334673881530762,0.07164939244588216,0.0883344014485677,7.582153201468626
1850,mid,esb,arange,tables_blosc_lz4hc,1,0.06704847017923991,0.005625804265340169,0.017624457677205402,104.17421713559052
1851,large,esb,bitcoin,tables_blosc_blosclz,5,4.998800595601399,0.1886614958445231,0.4944466749827067,1.428114861851444
1852,mid,ephemeral,arange,tables_blosc_lz4hc,9,0.06210954984029134,0.005586147308349609,0.017335176467895508,104.17421713559052
1853,large,esb,arange,tables_blosc_lz4hc,5,0.2515852451324463,0.15011183420817056,0.15826241175333658,132.91688638299598
1854,mid,ephemeral,arange,bloscpack_blosclz,9,0.03577502568562826,0.002185662587483724,0.0063915252685546875,135.33854771677122
1855,large,ephemeral,arange,bloscpack_snappy,1,0.12724971771240234,0.0814516544342041,0.08695284525553386,14.943945383090238
1856,large,esb,arange,tables_blosc_snappy,3,0.19877409934997559,0.1570275624593099,0.16704503695170084,14.89603505805126
1857,mid,esb,neuronal,bloscpack_zlib,5,0.2402510643005371,0.01484982172648112,0.02733453114827474,2.571557569162773
1858,small,ephemeral,bitcoin,tables_blosc_zlib,9,0.08272294998168946,0.007958793640136718,0.013220930099487304,1.7430279778517677
1859,small,ephemeral,poisson,bloscpack_zlib,7,0.058310508728027344,0.0029970645904541016,0.005269193649291992,16.611368100880807
1860,mid,ephemeral,neuronal,tables_lzo,7,0.09162561098734538,0.019286712010701496,0.0351409117380778,1.8160540706711639
1861,mid,ephemeral,poisson,tables_zlib,7,0.17639629046122232,0.03441969553629557,0.0470282236735026,15.238648865068166
1862,mid,esb,poisson,bloscpack_lz4hc,1,0.08029596010843913,0.002710739771525065,0.008325020472208658,9.904588462770041
1863,mid,esb,linspace,bloscpack_blosclz,9,0.046713034311930336,0.003208319346110026,0.00782481829325358,26.450737338116067
1864,large,ephemeral,bitcoin,tables_blosc_zlib,9,21.714529593785603,0.6837849617004395,0.7733702659606934,1.619537449764771
1865,large,esb,neuronal,bloscpack_zlib,5,1.9703877766927083,0.20331740379333496,0.2854459285736084,2.5750330125511054
1866,large,ephemeral,linspace,tables_blosc_zlib,7,0.7349482377370199,0.28254858652750653,0.29224205017089844,58.05544682290579
1867,small,esb,neuronal,bloscpack_blosclz,7,0.04484472274780273,0.0009788036346435546,0.004100370407104492,1.7550593429842047
1868,small,esb,arange,zfile,9,1.4920501708984375,0.0029486656188964845,0.005380153656005859,5.297791610038044
1869,large,ephemeral,neuronal,bloscpack_blosclz,7,0.5799500147501627,0.12824233373006186,0.2962640921274821,1.8123149846500182
1870,small,ephemeral,bitcoin,tables_blosc_lz4,3,0.04025602340698242,0.002283668518066406,0.008862638473510742,1.4028054074663705
1871,large,esb,neuronal,bloscpack_blosclz,3,0.9715907573699951,0.08250705401102702,0.5355602900187174,1.3173693725063744
1872,large,esb,arange,tables_blosc_lz4,5,0.1517054239908854,0.14791321754455566,0.15518625577290854,57.81431948904337
1873,mid,ephemeral,bitcoin,tables_zlib,5,0.42440231641133624,0.057886997858683266,0.07387177149454753,1.7035603862293414
1874,small,ephemeral,linspace,bloscpack_snappy,1,0.03165569305419922,0.0006705760955810547,0.0018723487854003906,7.063876800366473
1875,small,esb,bitcoin,bloscpack_lz4,3,0.0451045036315918,0.0007032394409179687,0.003904294967651367,1.3894091894441707
1876,mid,esb,poisson,tables_blosc_zlib,5,0.16367109616597494,0.03037110964457194,0.04274606704711914,15.636362009600344
1877,mid,ephemeral,bitcoin,tables_blosc_blosclz,3,0.28314940134684247,0.054665565490722656,0.07080626487731934,1.6942731577912415
1878,large,ephemeral,poisson,tables_blosc_blosclz,9,1.7414892514546711,0.3875714937845866,0.397668997446696,16.108934902497694
1879,small,esb,neuronal,bloscpack_lz4,9,0.04337911605834961,0.0007914066314697266,0.004140615463256836,1.6411566302774192
1880,small,esb,arange,tables_blosc_snappy,3,0.04060850143432617,0.002065420150756836,0.006272697448730468,17.698082635700782
1881,large,esb,poisson,bloscpack_lz4hc,9,1.000728686650594,0.15331252415974936,0.162657101949056,12.093742838422353
1882,mid,ephemeral,bitcoin,tables_lzo,9,0.12218395868937175,0.019958893458048504,0.04051431020100912,1.471635423521696
1883,mid,esb,bitcoin,tables_blosc_lz4,9,0.14518221219380698,0.009950717290242514,0.032541751861572266,1.4845836770210465
1884,large,esb,poisson,bloscpack_lz4,3,0.23735833168029785,0.07614699999491374,0.08560983339945476,8.135902317900706
1885,large,esb,arange,bloscpack_lz4,1,0.11393419901529948,0.07293343544006348,0.07660889625549316,35.35882986098934
1886,large,ephemeral,arange,tables_blosc_lz4hc,7,0.23958508173624674,0.15006407101949057,0.15796661376953125,132.91688638299598
1887,mid,esb,arange,tables_blosc_lz4,9,0.050063371658325195,0.005551656087239583,0.017540772755940754,104.17421713559052
1888,mid,ephemeral,neuronal,tables_blosc_zlib,1,0.230029026667277,0.04251392682393392,0.05792395273844401,2.44264509622998
1889,large,esb,poisson,bloscpack_blosclz,3,0.23468669255574545,0.07175445556640625,0.08821892738342285,7.412354640723727
1890,small,esb,linspace,zfile,9,0.10972223281860352,0.006159496307373047,0.01029796600341797,1.508360472743593
1891,mid,ephemeral,arange,tables_lzo,3,0.04781015714009603,0.02120049794514974,0.032880703608194985,107.94371068858669
1892,large,esb,arange,tables_zlib,3,0.4591405391693115,0.2871239980061849,0.2955609957377116,140.81517819852897
1893,small,esb,neuronal,zfile,7,0.1775049686431885,0.004616689682006836,0.008023309707641601,2.309735429456299
1894,large,esb,neuronal,bloscpack_snappy,5,0.798654317855835,0.10402639706929524,0.39893627166748047,1.7255991916651552
1895,mid,esb,bitcoin,bloscpack_lz4hc,7,0.7997114658355713,0.008086442947387695,0.03309154510498047,1.5916345440870547
1896,mid,ephemeral,linspace,tables_blosc_blosclz,1,0.07612840334574382,0.018229564030965168,0.03079644838968913,24.842709779523606
1897,small,esb,neuronal,bloscpack_zlib,3,0.04893913269042969,0.0015002727508544923,0.004287576675415039,2.3989329697255326
1898,large,ephemeral,neuronal,bloscpack_lz4hc,7,20.39807065327962,0.17369898160298666,0.32539892196655273,2.139214606694169
1899,large,esb,bitcoin,tables_blosc_lz4,5,1.375940243403117,0.16992457707722983,0.5332353909810384,1.326640196430239
1900,small,esb,arange,tables_blosc_lz4,7,0.04414358139038086,0.0017839431762695312,0.005885934829711914,64.6949654491609
1901,mid,esb,poisson,tables_lzo,3,0.06961019833882649,0.02495416005452474,0.037568251291910805,9.727158372820476
1902,large,esb,arange,bloscpack_lz4,3,0.12562799453735352,0.07282813390096028,0.07680257161458333,35.35882986098934
1903,mid,ephemeral,linspace,tables_blosc_lz4,3,0.05993159612019857,0.0072481632232666016,0.019997119903564453,6.994731484483294
1904,large,esb,neuronal,bloscpack_lz4hc,9,87.44549473126729,0.17315800984700522,0.3131701151529948,2.13922097850607
1905,mid,ephemeral,neuronal,bloscpack_lz4,7,0.08537610371907552,0.004574219385782878,0.029720385869344074,1.6786947057470274
1906,mid,ephemeral,arange,tables_blosc_lz4,3,0.047853549321492515,0.00678706169128418,0.01850549379984538,34.31024553688289
1907,small,ephemeral,arange,tables_lzo,5,0.03768420219421387,0.003328275680541992,0.007262516021728516,69.26780288016911
1908,mid,ephemeral,arange,npz,1,0.9175318082173666,0.035996039708455406,0.046947081883748375,5.284370232883485
1909,small,esb,linspace,tables_blosc_zlib,5,0.04827122688293457,0.0034726142883300783,0.007670354843139648,31.49444344326305
1910,large,esb,poisson,tables_blosc_lz4hc,1,0.8830763498942057,0.1629058519999186,0.1724553902943929,9.890020753862062
1911,small,ephemeral,linspace,tables_lzo,3,0.037359189987182614,0.0026474952697753905,0.0067632198333740234,19.89707779886148
1912,large,ephemeral,poisson,bloscpack_lz4,7,0.1723768711090088,0.0781239668528239,0.08580724398295085,9.617707994345546
1913,mid,esb,bitcoin,bloscpack_zlib,5,0.2127242088317871,0.019527117411295574,0.03743886947631836,1.7186662805069837
1914,small,esb,poisson,tables_lzo,1,0.04411811828613281,0.0037520408630371095,0.007969808578491212,9.212095654771318
1915,large,ephemeral,bitcoin,tables_blosc_lz4hc,1,1.7304007212320964,0.1871501604715983,0.3353811899820964,1.3678895769803152
1916,mid,ephemeral,neuronal,npy,0,0.10160136222839355,0.0019094149271647136,0.041976372400919594,0.999992370663676
1917,large,esb,neuronal,tables_blosc_snappy,7,0.9136595726013184,0.2001481056213379,0.370830774307251,1.856834927457115
1918,small,esb,arange,bloscpack_lz4,1,0.03554644584655762,0.0005081653594970703,0.0019088268280029296,34.54262748715246
1919,mid,esb,arange,tables_zlib,5,0.11951279640197754,0.028371095657348633,0.0408019224802653,166.64960823890274
1920,large,ephemeral,neuronal,tables_zlib,5,5.093275229136149,0.5642914772033691,0.5887412230173746,2.5040279450756624
1921,mid,ephemeral,poisson,bloscpack_snappy,3,0.04612652460734049,0.0035631656646728516,0.011696815490722656,6.2697713687440615
1922,small,ephemeral,neuronal,tables_blosc_lz4hc,5,0.05971202850341797,0.00211482048034668,0.007582950592041016,1.7634595947279996
1923,large,ephemeral,arange,tables_blosc_lz4,5,0.12983059883117676,0.14777604738871256,0.1553330421447754,57.81431948904337
1924,mid,esb,neuronal,bloscpack_blosclz,5,0.11600542068481445,0.007126967112223308,0.024203777313232422,1.738274460357533
1925,large,ephemeral,linspace,tables_blosc_lz4,9,0.1480112075805664,0.15099191665649414,0.15948613484700522,30.15914013132728
1926,small,esb,neuronal,bloscpack_blosclz,3,0.04774241447448731,0.0005665779113769531,0.004090404510498047,1.3068207735170185
1927,large,esb,linspace,tables_zlib,7,0.9009509086608887,0.3181525071461995,0.32772215207417804,54.36379783835965
1928,large,esb,arange,tables_zlib,5,0.8261613845825195,0.3788611094156901,0.3875086307525635,257.45004210727905
1929,small,esb,bitcoin,tables_blosc_lz4,3,0.05190739631652832,0.0022879123687744142,0.0075968742370605465,1.4028054074663705
1930,mid,esb,bitcoin,npy,0,0.1442448298136393,0.001974900563557943,0.03656856218973795,0.999992370663676
1931,small,ephemeral,bitcoin,bloscpack_blosclz,9,0.038167476654052734,0.001188516616821289,0.005818510055541992,1.4739715629151176
1932,small,ephemeral,linspace,bloscpack_blosclz,1,0.034051370620727536,0.0005517005920410156,0.0031909942626953125,3.0188661862550057
1933,mid,esb,poisson,bloscpack_blosclz,5,0.05510671933492025,0.0020569960276285806,0.008396784464518229,7.578617488605794
1934,small,ephemeral,bitcoin,bloscpack_zlib,1,0.041428661346435545,0.001617765426635742,0.005587959289550781,1.7167396589690485
1935,large,ephemeral,linspace,bloscpack_zlib,5,0.42755500475565594,0.13105575243631998,0.13274280230204263,57.162326515237005
1936,large,ephemeral,poisson,tables_blosc_blosclz,3,0.20873848597208658,0.15147527058919272,0.16206582387288412,8.122964322358765
1937,small,esb,bitcoin,tables_zlib,3,0.07575712203979493,0.007751369476318359,0.012256288528442382,1.69245817179344
1938,mid,esb,arange,tables_lzo,5,0.053894360860188804,0.021158456802368164,0.03344424565633138,107.94371068858669
1939,small,ephemeral,arange,tables_zlib,9,0.04452424049377442,0.004146432876586914,0.008191156387329101,85.47941632020868
1940,mid,esb,bitcoin,tables_blosc_blosclz,9,0.14732877413431802,0.010010321935017904,0.03323499361673991,1.4845836770210465
1941,small,ephemeral,poisson,tables_blosc_zlib,3,0.041599464416503903,0.0033930301666259765,0.007602787017822266,13.669173912476698
1942,large,esb,linspace,tables_blosc_blosclz,3,0.6846235593159994,0.21962499618530273,0.23017088572184244,24.9835658888132
1943,small,esb,linspace,bloscpack_snappy,1,0.03766164779663086,0.0006390094757080078,0.0026244640350341795,7.063876800366473
1944,mid,esb,bitcoin,tables_lzo,7,0.14378603299458823,0.019961992899576824,0.040483315785725914,1.471635423521696
1945,mid,esb,poisson,tables_blosc_snappy,5,0.0764940579732259,0.008884509404500326,0.0210416316986084,6.493792174076753
1946,large,ephemeral,bitcoin,tables_blosc_blosclz,3,0.7092559337615967,0.16623648007710776,0.35286378860473633,1.2774895116697367
1947,large,ephemeral,poisson,tables_zlib,5,1.538103501001994,0.43160756429036456,0.441784143447876,15.508414313384218
1948,mid,esb,arange,tables_blosc_blosclz,5,0.06112511952718099,0.00835720698038737,0.020018259684244793,17.164558288153795
1949,mid,esb,arange,tables_blosc_snappy,1,0.06073911984761556,0.007443030675252278,0.019093116124471027,14.753382409220864
1950,large,ephemeral,bitcoin,bloscpack_zlib,9,31.04362114270528,0.6623442967732748,0.8578844865163168,1.6228985296846636
1951,mid,ephemeral,bitcoin,tables_blosc_snappy,9,0.11344480514526367,0.01303426424662272,0.037246386210123696,1.475660681467988
1952,large,ephemeral,neuronal,zfile,9,46.30002244313558,0.6247859001159668,0.7521986961364746,2.3765270090793296
1953,mid,esb,bitcoin,tables_blosc_zlib,1,0.291991392771403,0.05505927403767904,0.07048575083414714,1.6837275234251585
1954,mid,ephemeral,arange,tables_blosc_blosclz,7,0.1000223159790039,0.024686336517333984,0.03654289245605469,140.22895046538997
1955,mid,esb,linspace,tables_blosc_blosclz,5,0.12148197491963704,0.020108858744303387,0.03295175234476725,36.147447454694
1956,mid,ephemeral,neuronal,bloscpack_zlib,3,0.14266252517700195,0.012135664621988932,0.02821461359659831,2.5082861932501013
1957,large,esb,linspace,tables_blosc_lz4hc,7,0.4147171179453532,0.14722593625386557,0.15671833356221518,43.42922274573733
1958,large,esb,linspace,bloscpack_zlib,3,0.37796489397684735,0.11103177070617676,0.11570700009663899,25.11863111585952
1959,large,esb,linspace,tables_blosc_blosclz,7,0.41850050290425617,0.14751338958740234,0.1576061248779297,43.42979834461004
1960,large,esb,neuronal,tables_blosc_snappy,9,1.0195422967274983,0.22144516309102377,0.367525577545166,1.8767386204008807
1961,large,ephemeral,neuronal,tables_blosc_lz4hc,3,2.102816184361776,0.1795381704966227,0.23687450091044107,1.916182651655458
1962,mid,esb,poisson,tables_blosc_lz4,7,0.06626486778259277,0.006540060043334961,0.019310394922892254,9.539915534423999
1963,large,ephemeral,poisson,tables_blosc_blosclz,7,0.2206122080485026,0.1628872553507487,0.17311461766560873,9.596080507156135
1964,small,esb,neuronal,tables_blosc_snappy,9,0.04975438117980957,0.0025347232818603515,0.007582998275756836,1.7472160708900075
1965,large,ephemeral,poisson,bloscpack_zlib,9,2.585538069407145,0.3742814064025879,0.38107045491536456,16.80196192952981
1966,large,esb,neuronal,tables_blosc_blosclz,9,0.9847579797108968,0.22120269139607748,0.3674467404683431,1.8767396952757178
